"ENGLP_2016","Proficiency","AGE","Age","SEX_ABS","Sex","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Year","Value","Flag Codes","Flags"
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40501","Barossa","2016","2016",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",3,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",8,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",4,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"3","Speaks other language and speaks English: Well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"4","Speaks other language and speaks English: Not well","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2006","2006",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2011","2011",0,,
"5","Speaks other language and speaks English: Not at all","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40502","Lower North","2016","2016",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2006","2006",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2011","2011",0,,
"1","Speaks English only","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2016","2016",0,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2006","2006",4,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2011","2011",3,,
"1","Speaks English only","A99","100 and over","2","Females","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2016","2016",4,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2006","2006",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2011","2011",0,,
"2","Speaks other language and speaks English: Very well","A99","100 and over","1","Males","4","South Australia","SA3","Statistical Area Level 3","40503","Mid North","2016","2016",0,,
